country,attraction,score,review,trip_date
Greece,Acropolis,5.0,"The Acropolis in Athens is something you visualize when you think of Athens - much like the Taj Mahal in India. In both cases, pictures do not do them justice. You need to walk around the structures to feel the history. We had a very knowledgeable local guide who made it even more special. I understand they expect to have the temple completely restored in 15 years. That will be something to see.",Sep 2021
Greece,Acropolis,4.0,"It is worthy to go there only once in your life.
Be careful! The stairs may be slipper and I saw many accidents.
Ticets are horribly expensive",Aug 2021
Greece,Acropolis,4.0,"A little known fact is that there is an elevator for the handicapped that keeps you from going all the way up hill. My sister and I both have back issues and our guide, Aristotle, talked with the entry personnel and we were able to use this service. It was a game changer.",Sep 2021
Greece,Acropolis,5.0,On of the must visits of Athens. You can see it from far and from the whole city. But you have to climb up that mountain to experience it! breathtaking views over the city,Sep 2021
Greece,Acropolis,4.0,"It is advised to do some reading before the visit, or take a guide / audio-guide. Do NOT take ""Headout"" audio-guide and pay extra for it, because it is impossible to follow. There's not a lot of shadow so it's better to visit in the morning / evening.",Sep 2021
Greece,Acropolis,3.0,"I do not want my rating to mislead travelers - Acropolis is a 5 star, one of a kind site, but I deducted two stars because of things explained in the headline.
This was my fourth visit to Acropolis over the decades, and this time I went because of my 15y daughter who wanted to visit it.
My first surprise was a 20 Euro entrance fee - significant rise from my previous visit 5y ago, making it the most expensive site not in Greece, but in all SE Europe.
Second, they demand mask wearing !!!??? I deeply respect all Covid measures and obey all of them, but wearing masks in such a vast open space in scorching 40+ 'C in July really makes no sense.
Everything else about the site many others explained here.
Read more",Jul 2021
Greece,Acropolis,5.0,"Went to the Acropolis, Sept 2021. So Covid was still a thing and I would assume it impacted the crowds. That said, I highly recommend going either early, or late in the day when the cruise crowds are gone. It's busy all the time, but when a few thousand surge in all at once I bet it gets pretty hectic.
Secondly get a licensed guide. We had a gentlemen named Angelos Kokkaliaris, who I recommend very strongly. A guide will really make this place pop. If you're not a total history buff, a lot of what your looking at is just piles of rocks.
In summary, this was absolutely a bucket list visit. The site is overwhelming. You really feel like your walking through history. And craftsmenship that went into this temple, 1500 to 2000 years ago is nothing short of mind blowing. This is a must do.
Read more",Sep 2021
Greece,Acropolis,5.0,"Great site. Well maintained. Bring good walking shoes because you do have to walk up a path that is a little uneven as well as walk up stairs. Nothing torturous or even difficult, but you need proper footwear. Take a water bottle because there are water fountains with safe water at the top.",Sep 2021
Greece,Acropolis,4.0,"The Acropolis was only 10 minutes from my hotel so was easy to get there for the 8am opening. Comfy shoes are a must.
A slice of history that would be a shame to miss, to truly experience this then you need to enter. Entry was €20.",Sep 2021
Greece,Acropolis,4.0,"Obviously a must see. We followed the advice abs series at 08:30 (its open form 8-8) until October. It’s similar to the Forum in Rome with temples for the gods. It used to be a walled city and considering that’s it’s built on a hill makes the architecture even more impressive. The views are stunning and stretch to the port. There is nowhere to buy food or drink but there are watering taps and toilets at the top. Check before you drink as the heat turns the water into bath water temperatures.
We entered from the main gate and exited through the theatre (not the amphitheatre which is still in use) and we’re greater by a string of restaurants with cold water and cold beer.

Unfortunately the experience was tarnished by a NATO delegation doing a media tour. There was no prior notification ( I understand that for security reasons but simply stating that it’s open later would suffice.) We arrived at half past 8 and had to wait in the searing sunshine until 11:00 without any access to toilets as they were also locked, before the last VIP’s sauntered down the path to the exit to much boos and hand clapping. One delegates comment summed the NATO up perfectly “you learn to ignore them”.
Read more",Sep 2021
Greece,Acropolis,5.0,"The craddle of our (western) civilization, this is a place that everybody should visit at least once in the lifetime. The architecture, the simetry, the cult of the beauty, the democracy, the idea of placing the Gods and tgeir temples above us,..everything that we are today was born here.
The only big difference with our times is the ancient greeks'custom of listening more carefully and with more attention to what wise people say,,,",Sep 2021
Greece,Acropolis,5.0,Unbelievable to think that someone built this without our modern technology! Worth the trip to Athens just for this. Stunning views of the city from the top.,Sep 2021
Greece,Acropolis,3.0,"Acropolis is basically the synonym of Athens, a must visit. But its art and culture are no longer there, but housed in the nearby museum. Its very touristic and crowded. I find Ancient Agora to be more interesting than acropolis itself.",Aug 2021
Greece,Acropolis,5.0,Really interesting and historical important place. Don’t worry about amount of steps to the hill - it’s very convenient and comfortable road. By the way there is special lift for disabled people. And one more time - if you want to see Parthenon and other sights you should go there in the morning when it’s not crowded here.,Sep 2021
Greece,Acropolis,4.0,Challenging walk to the top but imagine the Ancient Greeks walking all the way from the sea! We didnt take a guided tour. Too much info for me to retain but we just marvelled at the sites and caught a bit of info while passing tour groups.,Sep 2021
Greece,Acropolis,5.0,"It is everything you expect it to be. Go in the morning, especially in the summer, to beat the heat and the crowds.",Aug 2021
Greece,Acropolis,5.0,"We left our hotel early and arrived at the ticket office shortly after it opened and purchased the Acropolis Combo Ticket. As we approached the entrance a gentleman asked if we would like a tour. After negotiating a price and length of tour we journeyed to the top. Be careful and don’t be in a hurry as we saw several people fall. Fortunately all seemed to be unhurt. If you have trouble walking there is a lift that can be used. So please look into that. Once we got to the top we were amazed at the structures and the views of Athens. This is something you do not want to miss and you don’t want to be hurried. After our tour was completed we spent an extra thirty or forty minutes wandering around on our it. It is certainly a site to behold.
Read more",Aug 2021
Greece,Acropolis,5.0,Must see attraction during your stay in Athens! Take water and lots of photos! You can also see other attractions from the top. After your visit stroll through Plaka.,Aug 2021
Greece,Acropolis,4.0,"The whole site is stunning and it offers great view of Athens as well.
The Acropolis is also beautiful at night due to the lighting.

Not recommended to visit at noon, in summer, at it is hot and reaching the Acropolis one has to climb some stairs.",Sep 2021
Greece,Acropolis,5.0,"It was a challenge for me. I had knee surgery three months ago. Our taxi driver drove us up to the main gate because i had crutches.
There was a side access for people with disability. There was a cart to drive us to the special elevator. Staff was very friendly and helpful.
Got to enjoy exploring the top of the hill before returning to the main level via the elevator.
Beware the ground on top. There were about 15 steep stairs fir the next level. Ground is very uneven and big rocks are “polished “ from centuries of people walking on them.
While challenging, it was worth it
Read more",Sep 2021
Greece,Acropolis,4.0,"Acropolis itself is really beautiful! And a must see in Athens.
Just take your water with you from down the hill as the café at the entrance asks 4euro50 for a bottle of water of 50cl. I would be a shamed to ask visitors that kind of money for water.",Aug 2021
Greece,Acropolis,5.0,This is THE site to visit in Athens. The steps can get slippery and the slopes are not very friendly. If visiting with elderly or children make sure to bring water and good shoes with traction.,Aug 2021
Greece,Acropolis,5.0,"+ Interesting historic place
+ Good waling around

- Went in the Summer was quite hot
- So many tourists",Aug 2021
Greece,Acropolis,5.0,"So many amazing temples to see on the acropolis! It is truly a once in a lifetime experience and I highly encourage anyone in Athens to visit. HOWEVER, you have to hike your way to the top. When it is quite hot out, that can be difficult as there is little to no shade, so definitely bring water to stay hydrated!",Aug 2021
Greece,Acropolis,5.0,"One of the best kept sectrets of this magnificent place is that next to the mainnexit, they have a special elevator fir wheelchairs. My wife and I tried this service and it was amazing. Great that disabled people can now fully see one of the true wonders of the world.",Aug 2021
Greece,Acropolis,5.0,You need to get a guide to explain and understand everything because it is very useful. Simon is a very good guide who speaks very good English. Magnificent ruins!!!,Aug 2021
Greece,Acropolis,5.0,The Acropolis sits majestically on the hilltop and is majical in the day and lit up at night. Incredible architectural structure that is a must see!,Aug 2021
Greece,Acropolis,5.0,"Our group of eight extended family members enjoyed a walking tour of Athens that included the Acropolis and the Acropolis Museum. We had a wonderful guide (Kostas) that added a lot to the experience. I strongly suggest employing a guide to add to your appreciation of the Acropolis. There is a lot to see, so allow yourself a couple hours to really appreciate it.",Aug 2021
Greece,Acropolis,4.0,Great views of Athens. Interesting history although I would recommend reading up online before you go there for more information . Quite busy when we went in august. Would recommend going earlier in the morning if you can because it will be much cooler and quieter. Definitely worth the money and a must see when in Athens.,Aug 2021
Greece,Acropolis,5.0,We found it hard to imagine how way back then they managed to lug all the building materials up this steep hill to create this magnificent collection of monuments. The hill itself is stunning seen from so many perspectives around town. We saw it from bars and restaurants. And then up close. Truly a wonderful experience. Come at the end of the day.,Jul 2021
Greece,Acropolis,5.0,You can't go to Athens and not visit the Acropolis. We visited during a heat wave and cancelled our mid-day tour and opted to visit first thing in the morning before it got too hot. Remarkably low COVID-era crowds. Recommend downloading the Rick Steves tour and listening to get a free tour - you can walk to each stop and listen to just that section.,Aug 2021
Greece,Acropolis,5.0,Loved every pit of this. The Parthenon etc. well worth the 8e fee. Do it. An absolute must. Yes yes yes. Do it. We loved it. Thank you,Aug 2021
Greece,Acropolis,5.0,It’s the best and most iconic part of Athens and one of the biggest checkboxes on my personal list. Bring water and be careful that your iPhone doesn’t overheat. Great time.,Aug 2021
Greece,Acropolis,3.0,"Amazing….I found an mobile application called « Acropolis self-guided tour », it was very Nice and very cheap…..I paid 2.99 euros….

I recommend this app for every visitors",Aug 2021
Greece,Acropolis,5.0,"The Acropolis in Athens is simply impressive. The entrance fee is ok and also includes all the other sights there, but the Parthenon was clearly our highlight. My wife, little sons (11 months and 3 years old) were visiting the Acropolis in August. As it's usually very hot this time of the year, we recommend to visit the Acropolis either in the morning (right after the opening) or in the evening (two to three hours before the closing). Even though it's the main season and the Acropolis was relatively crowded, everything was well organized and we enjoyed the atmosphere there.
Definitely a must-see from our point of view.",Aug 2021
Greece,Acropolis,5.0,…. not much more to comment or write about this historic place. The birth place or Western society. We were there during a saturday morning. Use eTicket service via the official website. Grants immediate access and avoids the ticket queues.,Aug 2021
Greece,Acropolis,5.0,"This is why you come to Athens!! So much to see. Wear good walking shoes, people were slipping and falling. Others were fainting from heat exhaustion. There is a place to fill up water bottles and a little shade, but not that much! It might have helped to get a guide or see the museum first. Or just take it all in first and then learn more! Your ticket does not get you into the museum though. We went around mid-day on a week day in August and enjoyed every minute.",Aug 2021
Greece,Acropolis,5.0,The Acropolis is not be be missed during a trip to Athens! Day or night it's stunning. A full moon visist is unforgettalbe!,Aug 2021
Greece,Acropolis,5.0,"If you are travelling to Greece I would 100% suggest you to go first on top of the Acropolis in order to see the view, the monuments etc (always carry sunscream and hats its very dangerous with all this sun)
Afterwards YOU MUST go to the Acropolis museum, its actually cheap for a one-time experience and I would suggest you to be inside the building during sunset. Very beautiful.",May 2021
Greece,Acropolis,5.0,"This place is amazing!! So much history all in one place. It was blazing hot when we were there, so go here first thing in the morning to avoid crowds (somewhat) and the heat. Buy tickets online to skip the lines.",Jul 2021
Greece,Acropolis,5.0,"I went here in March 2018, but I can't put it. This place was amazing! If you come to Athens, you must visit this!",Mar 2021
Greece,Acropolis,5.0,"This place is amazing. Absolutely stunning and pictures don't do it justice. You are literally visiting a city from 2500 years ago and so much of it is intact.

There is a ton of walking and it is very, very hot so make sure you have water, sunscreen, or are fully covered.

Pro-tip: You can buy tickets to many of the monuments in the city at any of the monuments--Acropolis is the most crowded, so avoid the lines and buy your ticket elsewhere so you can just walk right in.
Read more",Aug 2021
Greece,Acropolis,4.0,"Went there just after the opening in teh morning and the lines were quite long - lucily I bought the tickets online which actually meant I skipped the line and went straight in. A bit crowded inside. It's a nice place, but don't expect the ruins to be something magical - at least for an average visitor. Don't get me wrong, it's a cool place, but my favourite thing about the Acropolis were actually the vies of it from various places around the city - Aeropagus Hill and Panathenaic stadium.",Aug 2021
Greece,Acropolis,1.0,crap - over staffed and inaccurate info. the last entry time does not match online info so we travelled across town with kids to be refused entry. The 5 staff members standing around at the entry thought it was very funny and were utterly unhelpful. would make sense to have one of those people do some work on the website instead of having them make jokes about visitors.,Aug 2021
Greece,Acropolis,5.0,"Be prepared to walk and walk some more. This outcropping in the middle of the city is just as high as it appears, and requires patience and stamina . Definitely recommend purchase of a guided tour if you want to fully comprehend all of its features. Have been there before, but never really understood as much as we did this time with a guide.",Jul 2021
Greece,Acropolis,5.0,"From the moment I was in contact with Faye﻿ about my upcoming trip to Greece, she was extremely knowledgeable and accessible in helping me plan where I wanted to go in Greece. (Rick Steve’s trip was cancelled due to Covid). Every suggestion and recommendation she had was excellent and helped me navigate efficiently and joyfully through Athens. From her extensive knowledge of archeology and history, she fast- tracked all the important information that I needed to know without reading every placard in the Acropolis Museum. It can be overwhelming to be in Athens in the summer heat, but enthusiastically and energetically, Faye lead me to the great sites and her guidance was invaluable!! I would beyond recommend this classy lady to guide me wherever I wanted to explore in Greece! Do yourself a favor and just trust her guidance. She knows what she is doing! From finding a shady spot at the Acropolis so she could go into more detail about a marble sculpture- to how to get to the airport: Faye is who you want by your side in Greece. I would highly recommend this guide.
fayegeorgiou@yahoo.gr
Read more",Aug 2021
Greece,Acropolis,5.0,"Its the Acropolis! Need I say more? If you are visiting Athens for the first time, it is a must see. It was busy and hot on the day we were there but that did not detract from the beauty and awe you find here. Worth every minute!",Jul 2021
Greece,Acropolis,5.0,"A beautiful historic place ,its free for EU students (ID or Passport is needed) its recomanded to buy a comboticket",Aug 2021
Greece,Acropolis,5.0,"The Acropolis site is absolutely amazing! We didn't purchase our tickets in advance, so we went to the cashier... we had to wait only 10-15 minutes in the line and we entered the site easily. The view from the top is simply breathtaking!!! Everyone should be visit this place at least once in the life! The best time to visit is the morning hours from 8 Am to noon or late afternoon from 5 PM till closing time at 7 PM. The midday is extremely hot in the summertime!",Aug 2021
Greece,Acropolis,5.0,"Location superm, Beautiful vew of the historic sites. Feels like walking through history. I highly reccommend visiting such historical and wonderful destination.",Feb 2021
Greece,Acropolis,5.0,We took a 4 hour private tour and learned so much. I would advise good walking shoes. But the history is just amazing. The fact that these structures are still standing is nothing short of incredible. This is the must do when in Athens.,Jul 2021
Greece,Acropolis,3.0,"Current set-up to visit Akropolis is up for improvement. The approach of entrance at site still seems the same as several years ago and where most tourist attractions leveraged COVID to enhance and rethink their model (e.g. by imposing prefixed timeslots), this does not seem to have happened here. Work to be done to avoid this to become the disgrace of Greece over time.",Jul 2021
Greece,Acropolis,4.0,An amazing experience and great views of Athens. Make sure you get there early otherwise if becomes so crowded with tour groups.,Jul 2021
Greece,Acropolis,5.0,"An Amazing Amazing place to visit well worth the time, walk and effort.. Just don't understand why visitors torture themselves visiting in the middle of the day when lines are extremely long and it's super hot. .we waited until after 6pm to visit the site was half empty, no long lines at all and it wasn't as hot. FYI order your tickets online that's really what skip the line is..once u enter no such feature which gets u to the site exist. one saturday afternoon from our airbnb balcony we could see the line leading to the actual site snake down the hill..shameful not for the great site, but for the visitors suffering in that heat!",Jul 2021
Greece,Acropolis,4.0,"Always so magnificant even on a very hot summer day, good point was not too many people. Entrance is 20 euro but is worth it. The walk up is hard and hot but that brings the beauty on the top. Took us a good 2 hours to pass it all and see all the interesting points. There toilets on the top but hatdly any shade so prepare yourself.",May 2021
Greece,Acropolis,5.0,PLEASE please please buy the combo ticket for the Athens attractions -- which is a skip-the-line pass here. AND go right as it opens at 8am. It is beyond worth it.,Jul 2021
Greece,Acropolis,5.0,"Breathtaking and incredible the history that is here. Reading many reviews, we knew to hire a private tour guide. We booked with Dimitris Papandrou – knowledgable and understanding about my slow mobility – we found him at the entrance. There was a small line, maybe 20 people, at the ticket booth. We went right when it opened to try and avoid the heat of the midday. Be sure to wear a hat and sunscreen! It is an uphill climb, but it doesn't feel like one as our guide kept us enthralled with historical facts and history lessons – most of which is not on the reading plaques around the artifacts. The view is spectacular and the history is remarkable. Well worth the climb and remember to take your time and soak all the ancient history in.
Read more",Jun 2021
Greece,Acropolis,5.0,"The view here is amazing. You can see from the mountains to the sea, and take photos in the night is good idea. I recomend it a lot for families.",May 2021
Greece,Acropolis,5.0,It was awe inspiring to visit the temples and gathering places of ancient Greece. We went at 8am to beat the crowds and the heat.,Jul 2021
Greece,Acropolis,5.0,"For a girl who studied Ancient Greek history in college and considered a career as an archaeologist, a visit to the Acropolis was a dream come true! From our hotel it looks as if the climb up the hill will be a long, hot tiring one, but with our private guide (which I highly recommend), it was quick and easy and painless. Be sure to wear a hat, sunscreen, and take a bottle of water. Thanks to COVID, and going early in the morning, there was no line at the ticket booth. We walked right up and right in! The ruins are breathtaking, and so beautiful. Be sure to take your camera! Sadly, there were those with no respect, who were climbing over the ruins, standing on top of the ruins, and generally not being their best selves, but luckily the crowds were not bad before noon. As we were leaving to walk to our lunch in Plaka, the crowd had begun to pick up quite a bit, as did the heat.
Read more",Jul 2021
Greece,Acropolis,5.0,We bought combined tickets online for €30 each. The combined ticket included admission for the Acropolis and 6 other attractions in the area. We had an amazing experience seeing the sites. It was kid friendly. I’m glad we visited because it was great learning experience with awesome views.,Jul 2021
Greece,Acropolis,5.0,"Learned all about this in grade school and couldn't believe I was seeing it in person. Stunningly beautiful, especially when lit up at night! Worth the trip to the top, but bring plenty of water and wear good, comfy shoes.",Jun 2021
Greece,Acropolis,5.0,A definite bucket list item for travelers. I bought a skip the line ticket but didn’t need it because of the scorching heat - there were no lines. Nothing to add that other people haven’t posted already; the experience of visiting Acropolis can’t be told with words or pictures.,Jun 2021
Greece,Acropolis,4.0,No words needed. So much vulture and beautifully preserved. Avoid going at mid day extremely busy and hot. A must cultural see.,Mar 2021
Greece,Acropolis,5.0,It worth going. We went in winter so there were no lines. Beware when the sun goes down the temperature drops fast. Great place to go while there,Jul 2021
Greece,Acropolis,4.0,"Loved seeing the Acropolis. Some tips. Go in the morning - it does get hot and there is no shade. Also, they advised us that a few days prior they had closed the site from 1-5pm because there was a heat advisory. There were guides outside the Acropolis offering tours and we joined up with another couple to pay 20 euros per person. We found it well worth it.The ticket for the Acropolis is 20 euros, but for 30 euros you can get access to a few other sites around the city. We did the 30 euros and regretted it as we didn't end up using it (we only had a day in Athens). Also, it doesn't include access to the Acropolis museum (which we wrongly assumed) and that's an additional 10 euros. The museum is really great - nicely designed space to learn more about the history and see the original artifacts.
Read more",Jul 2021
Greece,Acropolis,5.0,Acropoli.the best ancient attraction of Greece. Worth visiting the museum.i recommend to everybody to visit this wonderful place.,Jun 2021
Greece,Acropolis,5.0,"It’s the Acropolis, what can you say? It’s amazing. What enhanced the experience was visiting the Acropolis Museum afterwards. It’s an exceptional museum with excellent snd sparing use of technology to more fully explain the construction, sculptures and history. We were at the entrance to the Acropolis at 8am so avoided both heat snd increased crowds arriving after 9am. Suggest doing same. We then ate a fabulous breakfast at the museum cafe in second floor terrace before spending about four hours in the museum (great A/C). Enjoy!",Jun 2021
Greece,Acropolis,5.0,"A place that you should definitely visit if you come to Athens. Real history , so impressive!Must See!",Jun 2021
Greece,Acropolis,3.0,"although renovated (again) since last visit, it seems the various renovation work is constantly going on.",Jun 2021
Greece,Acropolis,5.0,"Deifnitely worth a visit, atmosphere of ancient times can be felt there, even a storm did not ruin the experience!",Jun 2021
